what is the biggest city in nebraska ?	answer ( A , largest ( A , ( city ( A ) , location ( A , B ) , const ( B , state ( nebraska ) ) ) ) )
what is the population of texas ?	answer ( A , ( population ( B , A ) , const ( B , state ( texas ) ) ) )
what is the shortest river in the united states ?	answer ( A , shortest ( A , ( river ( A ) , location ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what is the population of rhode island ?	answer ( A , ( population ( B , A ) , const ( B , state ( ' rhode island ' ) ) ) )
what is the state with the lowest point ?	answer ( A , ( state ( A ) , location ( B , A ) , lowest ( B , place ( B ) ) ) )
what is the longest river in new york ?	answer ( A , longest ( A , ( river ( A ) , location ( A , B ) , const ( B , state ( ' new york ' ) ) ) ) )
what is the longest river that runs through a state that borders tennessee ?	answer ( A , longest ( A , ( river ( A ) , traverse ( A , B ) , state ( B ) , nextto ( B , C ) , const ( C , state ( tennessee ) ) ) ) )
how many major cities are in arizona ?	answer ( A , count ( B , ( major ( B ) , city ( B ) , location ( B , C ) , const ( C , state ( arizona ) ) ) , A ) )
what are the neighboring states for michigan ?	answer ( A , ( nextto ( A , B ) , state ( A ) , const ( B , state ( michigan ) ) ) )
what state that borders texas is the largest ?	answer ( A , largest ( A , ( state ( A ) , nextto ( A , B ) , const ( B , state ( texas ) ) ) ) )
what is the shortest river ?	answer ( A , shortest ( A , river ( A ) ) )
how many states border the state that borders the most states ?	answer ( A , count ( B , ( state ( B ) , nextto ( B , C ) , most ( C , D , ( state ( C ) , nextto ( C , D ) , state ( D ) ) ) ) , A ) )
which state is the largest city in montana in ?	answer ( A , ( state ( A ) , largest ( B , ( city ( B ) , location ( B , C ) , const ( C , state ( montana ) ) ) ) , location ( B , A ) ) )
what is the population of washington dc ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( washington , dc ) ) ) )
what is the most populous city in texas ?	answer ( B , largest ( A , ( population ( B , A ) , city ( B ) , location ( B , C ) , const ( C , state ( texas ) ) ) ) )
what is the capital of hawaii ?	answer ( A , ( capital ( A ) , location ( A , B ) , const ( B , state ( hawaii ) ) ) )
what is capital of iowa ?	answer ( A , ( capital ( A ) , location ( A , B ) , const ( B , state ( iowa ) ) ) )
where is san diego ?	answer ( A , ( location ( B , A ) , const ( B , cityid ( ' san diego ' ,  ) ) ) )
what are the major cities in delaware ?	answer ( A , ( major ( A ) , city ( A ) , location ( A , B ) , const ( B , state ( delaware ) ) ) )
what is the lowest point in louisiana ?	answer ( A , lowest ( A , ( place ( A ) , location ( A , B ) , const ( B , state ( louisiana ) ) ) ) )
which state has the highest peak in the country ?	answer ( A , highest ( B , ( state ( A ) , location ( B , A ) , mountain ( B ) ) ) )
what texas city has the largest population ?	answer ( A , largest ( B , ( const ( C , state ( texas ) ) , city ( A ) , location ( A , C ) , population ( A , B ) ) ) )
what capital is the largest in the us ?	answer ( A , largest ( A , ( capital ( A ) , location ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what is the population of new york ?	answer ( A , ( population ( B , A ) , const ( B , state ( ' new york ' ) ) ) )
what is the population of the capital of the smallest state ?	answer ( A , ( population ( B , A ) , capital ( B ) , location ( B , C ) , smallest ( C , state ( C ) ) ) )
what is the area of alaska ?	answer ( A , ( area ( B , A ) , const ( B , state ( alaska ) ) ) )
what is the population of california ?	answer ( A , ( population ( B , A ) , const ( B , state ( california ) ) ) )
which state has the longest river ?	answer ( A , longest ( B , ( state ( A ) , location ( B , A ) , river ( B ) ) ) )
what is the capital of texas ?	answer ( A , ( capital ( A ) , location ( A , B ) , const ( B , state ( texas ) ) ) )
give me the cities which are in texas ?	answer ( A , ( city ( A ) , location ( A , B ) , const ( B , state ( texas ) ) ) )
what states border kentucky ?	answer ( A , ( state ( A ) , nextto ( A , B ) , const ( B , state ( kentucky ) ) ) )
how high is the highest point of florida ?	answer ( A , ( elevation ( B , A ) , highest ( B , ( place ( B ) , location ( B , C ) , const ( C , state ( florida ) ) ) ) ) )
what are the major cities in north carolina ?	answer ( A , ( major ( A ) , city ( A ) , location ( A , B ) , const ( B , state ( ' north carolina ' ) ) ) )
what is the highest point in the state with capital des moines ?	answer ( A , highest ( A , ( place ( A ) , location ( A , B ) , state ( B ) , location ( C , B ) , capital ( C ) , const ( C , cityid ( ' des moines ' ,  ) ) ) ) )
what is the lowest point in california ?	answer ( A , lowest ( A , ( place ( A ) , location ( A , B ) , const ( B , state ( california ) ) ) ) )
what is the biggest city in wyoming ?	answer ( A , largest ( A , ( city ( A ) , location ( A , B ) , const ( B , state ( wyoming ) ) ) ) )
what is the largest state bordering texas ?	answer ( A , largest ( A , ( state ( A ) , nextto ( A , B ) , const ( B , state ( texas ) ) ) ) )
what is the smallest city in hawaii ?	answer ( A , smallest ( A , ( city ( A ) , location ( A , B ) , const ( B , state ( hawaii ) ) ) ) )
what is the area of the states ?	answer ( A , ( area ( B , A ) , state ( B ) ) )
what is the area of idaho ?	answer ( A , ( area ( B , A ) , const ( B , state ( idaho ) ) ) )
what state has the most rivers running through it ?	answer ( A , most ( A , B , ( state ( A ) , location ( B , A ) , river ( B ) , traverse ( B , A ) ) ) )
what is the population of springfield missouri ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( springfield , mo ) ) ) )
what is the most populated state bordering oklahoma ?	answer ( A , largest ( B , ( population ( A , B ) , state ( A ) , nextto ( A , C ) , const ( C , state ( oklahoma ) ) ) ) )
what is the number of neighboring states for kentucky ?	answer ( A , count ( B , ( state ( B ) , nextto ( B , C ) , const ( C , state ( kentucky ) ) ) , A ) )
what is the average population per square km in pennsylvania ?	answer ( A , ( density ( B , A ) , const ( B , state ( pennsylvania ) ) ) )
what state has the highest population density ?	answer ( A , largest ( B , ( state ( A ) , density ( A , B ) ) ) )
what is the tallest mountain in america ?	answer ( A , highest ( A , ( mountain ( A ) , location ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what is the highest point of the state with the largest area ?	answer ( A , highest ( A , ( place ( A ) , location ( A , B ) , largest ( C , ( state ( B ) , area ( B , C ) ) ) ) ) )
what are the states ?	answer ( A , state ( A ) )
how many rivers in washington ?	answer ( A , count ( B , ( river ( B ) , location ( B , C ) , const ( C , state ( washington ) ) ) , A ) )
what are the populations of the states through which the mississippi river run ?	answer ( A , ( population ( B , A ) , state ( B ) , const ( C , riverid ( mississippi ) ) , river ( C ) , traverse ( C , B ) ) )
what is the biggest river in illinois ?	answer ( A , largest ( A , ( river ( A ) , location ( A , B ) , const ( B , state ( illinois ) ) ) ) )
what is the capital of michigan ?	answer ( A , ( capital ( A ) , location ( A , B ) , const ( B , state ( michigan ) ) ) )
what is the total population of the states that border texas ?	answer ( A , sum ( C , ( state ( C ) , nextto ( D , C ) , const ( D , state ( texas ) ) ) , population ( C ) , A ) )
what states border rhode island ?	answer ( A , ( state ( A ) , nextto ( A , B ) , const ( B , state ( ' rhode island ' ) ) ) )
what is the biggest city in oregon ?	answer ( A , largest ( A , ( city ( A ) , location ( A , B ) , const ( B , state ( oregon ) ) ) ) )
what is the lowest point in wisconsin ?	answer ( A , lowest ( A , ( place ( A ) , location ( A , B ) , const ( B , state ( wisconsin ) ) ) ) )
what are the rivers in the state of indiana ?	answer ( A , ( river ( A ) , location ( A , B ) , state ( B ) , const ( B , state ( indiana ) ) ) )
what is the population of austin ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( austin ,  ) ) ) )
what is the smallest city in arkansas ?	answer ( A , smallest ( A , ( city ( A ) , location ( A , B ) , const ( B , state ( arkansas ) ) ) ) )
give me the longest river that passes through the us ?	answer ( A , longest ( A , ( river ( A ) , traverse ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
how long is the missouri river ?	answer ( A , ( len ( B , A ) , const ( B , riverid ( missouri ) ) , river ( B ) ) )
which state has the largest city ?	answer ( A , largest ( B , ( state ( A ) , location ( B , A ) , city ( B ) ) ) )
what is the lowest elevation in pennsylvania ?	answer ( A , lowest ( A , ( place ( A ) , location ( A , B ) , const ( B , state ( pennsylvania ) ) ) ) )
what is the longest river in the state with the highest point ?	answer ( A , longest ( A , ( river ( A ) , location ( A , B ) , state ( B ) , location ( C , B ) , highest ( C , place ( C ) ) ) ) )
what states does the colorado river run through ?	answer ( A , ( state ( A ) , const ( B , riverid ( colorado ) ) , river ( B ) , traverse ( B , A ) ) )
what are the states that the potomac run through ?	answer ( A , ( state ( A ) , const ( B , riverid ( potomac ) ) , traverse ( B , A ) ) )
what is the biggest city in the usa ?	answer ( A , largest ( A , ( city ( A ) , location ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what state has no rivers ?	answer ( A , ( state ( A ) , \+ ( location ( B , A ) , river ( B ) ) ) )
what is the highest point in rhode island ?	answer ( A , highest ( A , ( place ( A ) , location ( A , B ) , const ( B , state ( ' rhode island ' ) ) ) ) )
name the states which have no surrounding states ?	answer ( A , ( state ( A ) , \+ ( nextto ( A , B ) , state ( B ) ) ) )
what is the population of atlanta ga ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( atlanta ,  ) ) ) )
how many square kilometers in the us ?	answer ( A , ( area ( B , A ) , const ( B , countryid ( usa ) ) ) )
what is the population of idaho ?	answer ( A , ( population ( B , A ) , const ( B , state ( idaho ) ) ) )
what is the adjacent state of california ?	answer ( A , ( nextto ( A , B ) , state ( A ) , const ( B , state ( california ) ) ) )
what is the smallest state through which the longest river runs ?	answer ( A , smallest ( A , ( state ( A ) , longest ( B , river ( B ) ) , traverse ( B , A ) ) ) )
what are the names of the major cities in illinois ?	answer ( A , ( major ( A ) , city ( A ) , location ( A , B ) , const ( B , state ( illinois ) ) ) )
how many states does the colorado river run through ?	answer ( A , count ( B , ( state ( B ) , const ( C , riverid ( colorado ) ) , river ( C ) , traverse ( C , B ) ) , A ) )
how many states does the colorado river flow through ?	answer ( A , count ( B , ( state ( B ) , const ( C , riverid ( colorado ) ) , river ( C ) , traverse ( C , B ) ) , A ) )
what are the major cities in kansas ?	answer ( A , ( major ( A ) , city ( A ) , location ( A , B ) , const ( B , state ( kansas ) ) ) )
which states border texas ?	answer ( A , ( state ( A ) , nextto ( A , B ) , const ( B , state ( texas ) ) ) )
how many people live in new york ?	answer ( A , ( population ( B , A ) , const ( B , state ( ' new york ' ) ) ) )
what are the largest cities in the states that border the largest state ?	answer ( A , largest ( A , ( city ( A ) , location ( A , B ) , state ( B ) , nextto ( B , C ) , largest ( C , state ( C ) ) ) ) )
which states have points that are higher than the highest point in texas ?	answer ( A , ( state ( A ) , place ( B ) , location ( B , A ) , higher ( B , C ) , highest ( C , ( place ( C ) , location ( C , D ) , const ( D , state ( texas ) ) ) ) ) )
what is the river that cross over ohio ?	answer ( A , ( river ( A ) , traverse ( A , B ) , const ( B , state ( ohio ) ) ) )
what is the largest city in michigan ?	answer ( A , largest ( A , ( city ( A ) , location ( A , B ) , const ( B , state ( michigan ) ) ) ) )
how many rivers are in the state with the highest point ?	answer ( A , count ( B , ( river ( B ) , location ( B , C ) , state ( C ) , location ( D , C ) , highest ( D , place ( D ) ) ) , A ) )
what cities are located in pennsylvania ?	answer ( A , ( city ( A ) , location ( A , B ) , const ( B , state ( pennsylvania ) ) ) )
what is the state with the lowest population ?	answer ( A , smallest ( B , ( state ( A ) , population ( A , B ) ) ) )
what is the highest point in each state whose lowest point is sea level ?	answer ( A , ( highpoint ( B , A ) , state ( B ) , lowpoint ( B , C ) , elevation ( C , 0.0 ) ) )
give me the cities in usa ?	answer ( A , ( city ( A ) , location ( A , B ) , const ( B , countryid ( usa ) ) ) )
how many states does the missouri river run through ?	answer ( A , count ( B , ( state ( B ) , const ( C , riverid ( missouri ) ) , river ( C ) , traverse ( C , B ) ) , A ) )
what state has the city with the largest population ?	answer ( A , ( state ( A ) , location ( B , A ) , largest ( C , ( city ( B ) , population ( B , C ) ) ) ) )
which is the shortest river ?	answer ( A , shortest ( A , river ( A ) ) )
how many states border alaska ?	answer ( A , count ( B , ( state ( B ) , nextto ( B , C ) , const ( C , state ( alaska ) ) ) , A ) )
what is the population of dallas ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( dallas ,  ) ) ) )
where is san jose ?	answer ( A , ( location ( B , A ) , const ( B , cityid ( ' san jose ' ,  ) ) ) )
what states border states that border colorado ?	answer ( A , ( state ( A ) , nextto ( A , B ) , state ( B ) , nextto ( B , C ) , const ( C , state ( colorado ) ) ) )
what rivers flow through the state with the largest population ?	answer ( A , ( river ( A ) , traverse ( A , B ) , largest ( C , ( state ( B ) , population ( B , C ) ) ) ) )
whats the largest city ?	answer ( A , largest ( A , city ( A ) ) )
what is the capital of the alabama state ?	answer ( A , ( capital ( A ) , location ( A , B ) , const ( B , state ( alabama ) ) , state ( B ) ) )
what states border arkansas ?	answer ( A , ( state ( A ) , nextto ( A , B ) , const ( B , state ( arkansas ) ) ) )
what is the population of denver ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( denver ,  ) ) ) )
what is the longest river in america ?	answer ( A , longest ( A , ( river ( A ) , location ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
where is massachusetts ?	answer ( A , ( location ( B , A ) , const ( B , state ( massachusetts ) ) ) )
what state has the smallest area ?	answer ( A , smallest ( B , ( state ( A ) , area ( A , B ) ) ) )
what major rivers run through illinois ?	answer ( A , ( major ( A ) , river ( A ) , traverse ( A , B ) , const ( B , state ( illinois ) ) ) )
how many cities does the usa have ?	answer ( A , count ( B , ( city ( B ) , const ( C , countryid ( usa ) ) , location ( B , C ) ) , A ) )
how many people live in california ?	answer ( A , ( population ( B , A ) , const ( B , state ( california ) ) ) )
what are the major rivers in the us ?	answer ( A , ( major ( A ) , river ( A ) , location ( A , B ) , const ( B , countryid ( usa ) ) ) )
how many states does the mississippi river run through ?	answer ( A , count ( B , ( state ( B ) , const ( C , riverid ( mississippi ) ) , river ( C ) , traverse ( C , B ) ) , A ) )
what is the area of texas ?	answer ( A , ( area ( B , A ) , const ( B , state ( texas ) ) ) )
what is the length of the river that traverses the most states ?	answer ( A , ( len ( B , A ) , most ( B , C , ( river ( B ) , traverse ( B , C ) , state ( C ) ) ) ) )
what is the length of the longest river in the usa ?	answer ( A , ( len ( B , A ) , longest ( B , ( river ( B ) , location ( B , C ) , const ( C , countryid ( usa ) ) ) ) ) )
can you tell me the capital of texas ?	answer ( A , ( capital ( A ) , location ( A , B ) , const ( B , state ( texas ) ) ) )
what is the largest city in minnesota by population ?	answer ( A , largest ( B , ( city ( A ) , location ( A , C ) , const ( C , state ( minnesota ) ) , population ( A , B ) ) ) )
what is the smallest state in the usa ?	answer ( A , smallest ( A , ( state ( A ) , location ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what states neighbor maine ?	answer ( A , ( state ( A ) , nextto ( A , B ) , const ( B , state ( maine ) ) ) )
what states high point are higher than that of colorado ?	answer ( A , ( state ( A ) , highpoint ( A , B ) , higher ( B , C ) , highpoint ( D , C ) , const ( D , state ( colorado ) ) ) )
what is the highest mountain in texas ?	answer ( A , highest ( A , ( mountain ( A ) , location ( A , B ) , const ( B , state ( texas ) ) ) ) )
what are the major cities in texas ?	answer ( A , ( major ( A ) , city ( A ) , location ( A , B ) , const ( B , state ( texas ) ) ) )
what are the states that border the state with the greatest population ?	answer ( A , ( state ( A ) , nextto ( B , A ) , largest ( C , ( state ( B ) , population ( B , C ) ) ) ) )
what rivers run through colorado ?	answer ( A , ( river ( A ) , traverse ( A , B ) , const ( B , state ( colorado ) ) ) )
how many rivers are there in us ?	answer ( A , count ( B , ( river ( B ) , location ( B , C ) , const ( C , countryid ( usa ) ) ) , A ) )
how many rivers are in new york ?	answer ( A , count ( B , ( river ( B ) , location ( B , C ) , const ( C , state ( ' new york ' ) ) ) , A ) )
which rivers are in alaska ?	answer ( A , ( river ( A ) , location ( A , B ) , const ( B , state ( alaska ) ) ) )
what is the longest river flowing through new york ?	answer ( A , longest ( A , ( river ( A ) , traverse ( A , B ) , const ( B , state ( ' new york ' ) ) ) ) )
what rivers run through west virginia ?	answer ( A , ( river ( A ) , traverse ( A , B ) , const ( B , state ( ' west virginia ' ) ) ) )
what are the capitals of the states that border texas ?	answer ( A , ( capital ( A ) , location ( A , B ) , state ( B ) , nextto ( B , C ) , const ( C , state ( texas ) ) ) )
what is the area of california ?	answer ( A , ( area ( B , A ) , const ( B , state ( california ) ) ) )
how many states have a city named springfield ?	answer ( A , count ( B , ( state ( B ) , location ( C , B ) , const ( C , cityid ( springfield ,  ) ) ) , A ) )
what is the biggest city in texas ?	answer ( A , largest ( A , ( city ( A ) , location ( A , B ) , const ( B , state ( texas ) ) ) ) )
how many cities named austin are there in the usa ?	answer ( A , count ( B , ( city ( B ) , const ( B , cityid ( austin ,  ) ) , location ( B , C ) , const ( C , countryid ( usa ) ) ) , A ) )
what are the major cities in the largest state ?	answer ( A , ( major ( A ) , city ( A ) , location ( A , B ) , largest ( B , state ( B ) ) ) )
which states does the colorado river run through ?	answer ( A , ( state ( A ) , const ( B , riverid ( colorado ) ) , traverse ( B , A ) ) )
what is the largest city in wisconsin ?	answer ( A , largest ( A , ( city ( A ) , location ( A , B ) , const ( B , state ( wisconsin ) ) ) ) )
how big is alaska ?	answer ( A , ( size ( B , A ) , const ( B , state ( alaska ) ) ) )
what state contains the highest point in the us ?	answer ( A , ( state ( A ) , location ( B , A ) , highest ( B , ( place ( B ) , location ( B , C ) , const ( C , countryid ( usa ) ) ) ) ) )
how big is north dakota ?	answer ( A , ( size ( B , A ) , const ( B , state ( ' north dakota ' ) ) ) )
which rivers flow through alaska ?	answer ( A , ( river ( A ) , traverse ( A , B ) , const ( B , state ( alaska ) ) ) )
what is the highest point in the us ?	answer ( A , highest ( A , ( place ( A ) , location ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
what is the shortest river in texas ?	answer ( A , shortest ( A , ( river ( A ) , location ( A , B ) , const ( B , state ( texas ) ) ) ) )
what are the major cities in the states through which the major river in virginia runs ?	answer ( A , ( major ( A ) , city ( A ) , location ( A , B ) , state ( B ) , river ( C ) , location ( C , D ) , const ( D , state ( virginia ) ) , traverse ( C , B ) ) )
what rivers are in oregon ?	answer ( A , ( river ( A ) , location ( A , B ) , const ( B , state ( oregon ) ) ) )
what is the lowest point in the united states ?	answer ( A , lowest ( A , ( place ( A ) , location ( A , B ) , const ( B , countryid ( usa ) ) ) ) )
how many states have cities or towns named springfield ?	answer ( A , count ( B , ( state ( B ) , location ( C , B ) , city ( C ) , const ( C , cityid ( springfield ,  ) ) ) , A ) )
what is the population of south dakota ?	answer ( A , ( population ( B , A ) , const ( B , state ( ' south dakota ' ) ) ) )
what is the capital of the state with the highest point ?	answer ( A , ( capital ( A ) , location ( A , B ) , highest ( C , ( state ( B ) , location ( C , B ) , place ( C ) ) ) ) )
what state has the highest elevation ?	answer ( A , highest ( B , ( state ( A ) , location ( B , A ) , place ( B ) ) ) )
what states are next to texas ?	answer ( A , ( state ( A ) , nextto ( A , B ) , const ( B , state ( texas ) ) ) )
what is the longest river that passes the states that border the state that borders the most states ?	answer ( A , longest ( A , ( river ( A ) , traverse ( A , B ) , state ( B ) , nextto ( B , C ) , most ( C , D , ( state ( C ) , nextto ( C , D ) , state ( D ) ) ) ) ) )
which states border hawaii ?	answer ( A , ( state ( A ) , nextto ( A , B ) , const ( B , state ( hawaii ) ) ) )
how many major cities are there in oregon ?	answer ( A , count ( B , ( major ( B ) , city ( B ) , location ( B , C ) , const ( C , state ( oregon ) ) ) , A ) )
what is the population of springfield south dakota ?	answer ( A , ( population ( B , A ) , const ( B , cityid ( springfield , sd ) ) ) )
how many rivers run through texas ?	answer ( A , count ( B , ( river ( B ) , traverse ( B , C ) , const ( C , state ( texas ) ) ) , A ) )
